Trace
Swept SA
A.16.09,N9010A
2497000000,-58.4279479980469
2497010000,-107.75505065918
2497020000,-95.2566604614258
2497030000,-101.294486999512
2497040000,-90.4488677978516
2497050000,-104.020973205566
2497060000,-89.8851852416992
2497070000,-101.664596557617
2497080000,-90.2020645141602
2497090000,-102.796340942383
2497100000,-91.6145324707031
2497110000,-104.457099914551
2497120000,-94.6652603149414
2497130000,-104.305541992188
2497140000,-92.5230407714844
2497150000,-99.4832458496094
2497160000,-89.7204055786133
2497170000,-101.963134765625
2497180000,-94.6551284790039
2497190000,-100.716850280762
2497200000,-92.6511459350586
2497210000,-110.033058166504
2497220000,-90.105339050293
2497230000,-102.857467651367
2497240000,-89.6594085693359
2497250000,-101.448204040527
2497260000,-91.144401550293
2497270000,-97.7052764892578
2497280000,-92.5816116333008
2497290000,-100.273910522461
2497300000,-93.3336563110352
2497310000,-104.044784545898
2497320000,-94.9491958618164
2497330000,-103.170516967773
2497340000,-91.859016418457
2497350000,-110.128318786621
2497360000,-90.3166427612305
2497370000,-105.746299743652
2497380000,-95.5090484619141
2497390000,-111.629844665527
2497400000,-94.228630065918
2497410000,-107.899711608887
2497420000,-93.6052169799805
2497430000,-105.437530517578
2497440000,-87.7120742797852
2497450000,-105.111907958984
2497460000,-90.7730407714844
2497470000,-104.024322509766
2497480000,-90.7614135742188
2497490000,-106.580154418945
2497500000,-88.6968460083008
2497510000,-103.436218261719
2497520000,-90.9506301879883
2497530000,-104.703628540039
2497540000,-90.5695419311523
2497550000,-99.5323486328125
2497560000,-89.2191543579102
2497570000,-99.8168029785156
2497580000,-88.1750869750977
2497590000,-103.49382019043
2497600000,-91.1020889282227
2497610000,-104.527442932129
2497620000,-89.9513626098633
2497630000,-95.7272415161133
2497640000,-89.7579956054688
2497650000,-107.470123291016
2497660000,-89.6439819335938
2497670000,-104.186248779297
2497680000,-90.7629318237305
2497690000,-107.608993530273
2497700000,-94.0824279785156
2497710000,-98.4990615844727
2497720000,-87.6867218017578
2497730000,-99.5702285766602
2497740000,-89.2638626098633
2497750000,-105.95890045166
2497760000,-87.4689254760742
2497770000,-97.7713470458984
2497780000,-87.2175369262695
2497790000,-91.553108215332
2497800000,-83.2817764282227
2497810000,-95.242073059082
2497820000,-82.6950531005859
2497830000,-91.5725250244141
2497840000,-81.2226486206055
2497850000,-91.3928146362305
2497860000,-79.830451965332
2497870000,-84.7368545532227
2497880000,-75.2154922485352
2497890000,-100.699104309082
2497900000,-79.5546417236328
2497910000,-101.939208984375
2497920000,-76.4909057617188
2497930000,-84.4238204956055
2497940000,-73.4152297973633
2497950000,-92.4422225952148
2497960000,-77.5871353149414
2497970000,-86.3485641479492
2497980000,-78.055046081543
2497990000,-92.1382522583008
2498000000,-12.5796337127686
2498010000,-96.3127212524414
2498020000,-75.8943786621094
2498030000,-86.0270004272461
2498040000,-72.3613510131836
2498050000,-81.8378143310547
2498060000,-76.3617553710938
2498070000,-94.9834594726563
2498080000,-79.8996963500977
2498090000,-83.5134048461914
2498100000,-77.2881851196289
2498110000,-93.5600128173828
2498120000,-81.7578811645508
2498130000,-97.3854904174805
2498140000,-81.9117889404297
2498150000,-92.0691528320313
2498160000,-81.9121170043945
2498170000,-94.529426574707
2498180000,-82.4295120239258
2498190000,-95.8906936645508
2498200000,-83.3359909057617
2498210000,-104.357063293457
2498220000,-93.1044311523438
2498230000,-100.756622314453
2498240000,-86.60888671875
2498250000,-98.0154266357422
2498260000,-87.511962890625
2498270000,-101.687324523926
2498280000,-87.5310516357422
2498290000,-108.916458129883
2498300000,-88.3334426879883
2498310000,-99.138427734375
2498320000,-86.7057418823242
2498330000,-108.945259094238
2498340000,-92.4024276733398
2498350000,-108.460929870605
2498360000,-91.6663818359375
2498370000,-110.312828063965
2498380000,-92.055793762207
2498390000,-103.07836151123
2498400000,-90.1951522827148
2498410000,-103.356842041016
2498420000,-88.4804229736328
2498430000,-104.336708068848
2498440000,-92.215461730957
2498450000,-100.533203125
2498460000,-88.5407943725586
2498470000,-108.915023803711
2498480000,-88.5042266845703
2498490000,-95.9771041870117
2498500000,-87.6237258911133
2498510000,-105.002944946289
2498520000,-92.7970886230469
2498530000,-105.532875061035
2498540000,-89.0846176147461
2498550000,-103.023490905762
2498560000,-92.8484039306641
2498570000,-112.481079101563
2498580000,-90.6316909790039
2498590000,-102.822235107422
2498600000,-89.2776184082031
2498610000,-101.354682922363
2498620000,-91.0976791381836
2498630000,-104.413681030273
2498640000,-88.1010894775391
2498650000,-98.6183929443359
2498660000,-88.8084945678711
2498670000,-101.090347290039
2498680000,-88.7411499023438
2498690000,-106.06916809082
2498700000,-91.01513671875
2498710000,-110.839805603027
2498720000,-88.6209487915039
2498730000,-95.040901184082
2498740000,-84.8649597167969
2498750000,-99.2159576416016
2498760000,-91.0093383789063
2498770000,-95.6118469238281
2498780000,-84.2985076904297
2498790000,-93.9429244995117
2498800000,-89.3848419189453
2498810000,-106.016609191895
2498820000,-83.6851272583008
2498830000,-94.3594284057617
2498840000,-80.1569519042969
2498850000,-94.4601745605469
2498860000,-79.0895843505859
2498870000,-84.6392135620117
2498880000,-81.4335403442383
2498890000,-88.5949783325195
2498900000,-77.9087829589844
2498910000,-87.8569641113281
2498920000,-73.8550033569336
2498930000,-80.3415145874023
2498940000,-74.2287902832031
2498950000,-86.0183029174805
2498960000,-74.294548034668
2498970000,-88.1694259643555
2498980000,-79.5156936645508
2498990000,-94.6704711914063
2499000000,-12.525486946106
2499010000,-110.017250061035
2499020000,-79.7103500366211
2499030000,-87.3666763305664
2499040000,-72.16162109375
2499050000,-92.0024948120117
2499060000,-76.4117660522461
2499070000,-84.4742431640625
2499080000,-76.045768737793
2499090000,-90.2465972900391
2499100000,-76.8999404907227
2499110000,-98.5258331298828
2499120000,-78.1611175537109
2499130000,-97.609489440918
2499140000,-77.9068984985352
2499150000,-93.4456405639648
2499160000,-82.5350341796875
2499170000,-97.852783203125
2499180000,-84.6921310424805
2499190000,-95.1002197265625
2499200000,-86.4302825927734
2499210000,-95.737663269043
2499220000,-84.6137466430664
2499230000,-99.0603103637695
2499240000,-86.7836456298828
2499250000,-93.3213424682617
2499260000,-86.1719131469727
2499270000,-101.248184204102
2499280000,-88.851203918457
2499290000,-103.853240966797
2499300000,-92.4673767089844
2499310000,-94.2754592895508
2499320000,-88.4630813598633
2499330000,-102.484725952148
2499340000,-87.8291702270508
2499350000,-111.921836853027
2499360000,-88.0476608276367
2499370000,-110.758895874023
2499380000,-86.4896621704102
2499390000,-100.45499420166
2499400000,-86.4359664916992
2499410000,-100.663246154785
2499420000,-90.2901916503906
2499430000,-102.046432495117
2499440000,-93.9746246337891
2499450000,-102.348541259766
2499460000,-95.5370025634766
2499470000,-101.539710998535
2499480000,-88.4183120727539
2499490000,-99.9646530151367
2499500000,-89.9892196655273
2499510000,-104.062911987305
2499520000,-92.7657852172852
2499530000,-103.492134094238
2499540000,-90.9893493652344
2499550000,-102.378692626953
2499560000,-92.2087173461914
2499570000,-108.514533996582
2499580000,-93.5970230102539
2499590000,-103.604934692383
2499600000,-88.2104568481445
2499610000,-111.064186096191
2499620000,-87.2164611816406
2499630000,-90.9094009399414
2499640000,-87.8001480102539
2499650000,-102.62385559082
2499660000,-90.5715942382813
2499670000,-100.166526794434
2499680000,-86.4836807250977
2499690000,-103.198211669922
2499700000,-88.8668975830078
2499710000,-109.83918762207
2499720000,-94.3303680419922
2499730000,-99.0608749389648
2499740000,-88.2151184082031
2499750000,-95.3227996826172
2499760000,-84.0265197753906
2499770000,-99.5285720825195
2499780000,-84.2731704711914
2499790000,-93.2861785888672
2499800000,-81.9557723999023
2499810000,-93.6446075439453
2499820000,-80.9711685180664
2499830000,-92.7854309082031
2499840000,-82.0796051025391
2499850000,-96.4613265991211
2499860000,-81.2741851806641
2499870000,-83.3971252441406
2499880000,-76.9686965942383
2499890000,-81.6403198242188
2499900000,-78.486701965332
2499910000,-89.3657913208008
2499920000,-74.395378112793
2499930000,-84.893913269043
2499940000,-74.3834915161133
2499950000,-91.77294921875
2499960000,-76.8622665405273
2499970000,-83.5066223144531
2499980000,-76.0175933837891
2499990000,-77.482666015625
2500000000,-12.6614170074463
2500010000,-96.4174118041992
2500020000,-76.0868225097656
2500030000,-86.7048110961914
2500040000,-73.780517578125
2500050000,-86.6238098144531
2500060000,-76.2371063232422
2500070000,-87.5394134521484
2500080000,-75.5929565429688
2500090000,-92.7801895141602
2500100000,-80.0854187011719
2500110000,-97.6412658691406
2500120000,-77.0239791870117
2500130000,-93.3494262695313
2500140000,-79.6554946899414
2500150000,-93.4569931030273
2500160000,-80.6555709838867
2500170000,-92.1020736694336
2500180000,-80.0583419799805
2500190000,-92.5014572143555
2500200000,-82.7555541992188
2500210000,-98.1432647705078
2500220000,-86.1191558837891
2500230000,-99.0588684082031
2500240000,-87.7822189331055
2500250000,-100.344787597656
2500260000,-85.8385467529297
2500270000,-95.2031021118164
2500280000,-88.4299545288086
2500290000,-109.651405334473
2500300000,-91.109245300293
2500310000,-101.745155334473
2500320000,-90.0299301147461
2500330000,-105.679595947266
2500340000,-87.3234481811523
2500350000,-99.8271408081055
2500360000,-88.691276550293
2500370000,-111.753204345703
2500380000,-88.7741012573242
2500390000,-104.454483032227
2500400000,-90.6325531005859
2500410000,-99.2146682739258
2500420000,-92.8732757568359
2500430000,-96.3631362915039
2500440000,-89.8587646484375
2500450000,-99.5782699584961
2500460000,-90.5311889648438
2500470000,-98.2523651123047
2500480000,-87.0490951538086
2500490000,-101.317329406738
2500500000,-90.561164855957
2500510000,-103.465888977051
2500520000,-89.2924270629883
2500530000,-99.4991455078125
2500540000,-88.5228424072266
2500550000,-109.382507324219
2500560000,-91.113395690918
2500570000,-98.7492446899414
2500580000,-89.2123870849609
2500590000,-102.531799316406
2500600000,-88.0298233032227
2500610000,-103.313438415527
2500620000,-92.8823699951172
2500630000,-101.489227294922
2500640000,-94.4225616455078
2500650000,-112.884567260742
2500660000,-89.1264343261719
2500670000,-99.4893035888672
2500680000,-87.3994903564453
2500690000,-104.469833374023
2500700000,-90.1478958129883
2500710000,-113.098052978516
2500720000,-90.9022369384766
2500730000,-97.3085403442383
2500740000,-86.4098815917969
2500750000,-94.2368621826172
2500760000,-86.2213668823242
2500770000,-97.4810104370117
2500780000,-84.4765090942383
2500790000,-95.9648208618164
2500800000,-87.7343063354492
2500810000,-97.3710479736328
2500820000,-82.0328826904297
2500830000,-89.1951751708984
2500840000,-84.1029510498047
2500850000,-91.592887878418
2500860000,-77.7692565917969
2500870000,-86.5843124389648
2500880000,-76.2163848876953
2500890000,-93.44287109375
2500900000,-76.644775390625
2500910000,-88.2909469604492
2500920000,-77.9904251098633
2500930000,-88.9795837402344
2500940000,-77.5211868286133
2500950000,-88.0734786987305
2500960000,-76.3036422729492
2500970000,-90.7578887939453
2500980000,-75.9018096923828
2500990000,-81.138298034668
2501000000,-12.4773740768433
2501010000,-85.6384429931641
2501020000,-75.0196533203125
2501030000,-93.8101654052734
2501040000,-79.0445404052734
2501050000,-92.7069549560547
2501060000,-79.158073425293
2501070000,-89.5422744750977
2501080000,-76.1162643432617
2501090000,-91.3657455444336
2501100000,-74.8330154418945
2501110000,-91.5031814575195
2501120000,-76.2998275756836
2501130000,-101.878021240234
2501140000,-78.5012893676758
2501150000,-86.6303253173828
2501160000,-78.1864929199219
2501170000,-97.8038177490234
2501180000,-82.603874206543
2501190000,-99.9941864013672
2501200000,-84.0860443115234
2501210000,-100.385040283203
2501220000,-90.5017623901367
2501230000,-98.1376113891602
2501240000,-89.5666427612305
2501250000,-104.283699035645
2501260000,-90.367057800293
2501270000,-97.31005859375
2501280000,-88.4711761474609
2501290000,-100.223999023438
2501300000,-90.7135925292969
2501310000,-95.9432525634766
2501320000,-89.3416137695313
2501330000,-100.600402832031
2501340000,-90.2043151855469
2501350000,-107.958969116211
2501360000,-95.0551528930664
2501370000,-105.627914428711
2501380000,-91.2582015991211
2501390000,-97.5825881958008
2501400000,-92.4331970214844
2501410000,-98.005012512207
2501420000,-88.9698715209961
2501430000,-104.764587402344
2501440000,-88.3973922729492
2501450000,-98.8890991210938
2501460000,-88.6960906982422
2501470000,-96.5648727416992
2501480000,-94.855827331543
2501490000,-110.300704956055
2501500000,-89.5392227172852
2501510000,-119.242919921875
2501520000,-93.1630706787109
2501530000,-105.632637023926
2501540000,-93.872184753418
2501550000,-109.660079956055
2501560000,-91.5505218505859
2501570000,-107.302574157715
2501580000,-92.4123687744141
2501590000,-103.849494934082
2501600000,-89.8645935058594
2501610000,-109.013473510742
2501620000,-89.1897201538086
2501630000,-110.621925354004
2501640000,-89.6872329711914
2501650000,-107.457244873047
2501660000,-88.4270248413086
2501670000,-101.673904418945
2501680000,-88.143798828125
2501690000,-96.7549209594727
2501700000,-91.1029586791992
2501710000,-94.5484466552734
2501720000,-89.5620269775391
2501730000,-104.85417175293
2501740000,-96.5989151000977
2501750000,-115.182083129883
2501760000,-83.7778930664063
2501770000,-102.128120422363
2501780000,-84.2097015380859
2501790000,-107.255416870117
2501800000,-87.1236343383789
2501810000,-105.260551452637
2501820000,-84.7695465087891
2501830000,-99.3142395019531
2501840000,-83.4137802124023
2501850000,-83.3967361450195
2501860000,-80.0963592529297
2501870000,-89.6605758666992
2501880000,-77.8702621459961
2501890000,-97.5652313232422
2501900000,-78.096435546875
2501910000,-89.7204132080078
2501920000,-76.7295684814453
2501930000,-88.9926452636719
2501940000,-76.1954803466797
2501950000,-91.2836990356445
2501960000,-81.9780807495117
2501970000,-92.8170623779297
2501980000,-76.9157485961914
2501990000,-78.351806640625
2502000000,-12.5083532333374
2502010000,-87.9058151245117
2502020000,-73.7289352416992
2502030000,-92.2873611450195
2502040000,-79.3417358398438
2502050000,-93.2541580200195
2502060000,-76.7751846313477
2502070000,-87.4128036499023
2502080000,-75.3127517700195
2502090000,-91.9794998168945
2502100000,-75.8503646850586
2502110000,-95.8721313476563
2502120000,-80.7779922485352
2502130000,-87.92578125
2502140000,-83.039192199707
2502150000,-91.5078201293945
2502160000,-80.6279296875
2502170000,-93.5036468505859
2502180000,-80.7175827026367
2502190000,-103.292297363281
2502200000,-82.7304763793945
2502210000,-107.272811889648
2502220000,-88.8509674072266
2502230000,-104.559501647949
2502240000,-89.7247619628906
2502250000,-106.555335998535
2502260000,-89.0592727661133
2502270000,-107.030654907227
2502280000,-91.5747375488281
2502290000,-98.0228500366211
2502300000,-90.8435516357422
2502310000,-106.329391479492
2502320000,-90.2403564453125
2502330000,-108.124702453613
2502340000,-89.6166763305664
2502350000,-100.902770996094
2502360000,-83.5765075683594
2502370000,-107.316780090332
2502380000,-91.8728103637695
2502390000,-100.816703796387
2502400000,-92.6510391235352
2502410000,-96.9830627441406
2502420000,-89.9872207641602
2502430000,-101.778442382813
2502440000,-90.8217620849609
2502450000,-103.389450073242
2502460000,-91.4447021484375
2502470000,-109.949371337891
2502480000,-91.3534545898438
2502490000,-103.835823059082
2502500000,-94.2059631347656
2502510000,-109.54759979248
2502520000,-87.8748321533203
2502530000,-97.8195953369141
2502540000,-91.5584106445313
2502550000,-97.9971313476563
2502560000,-89.3886260986328
2502570000,-108.215827941895
2502580000,-91.768424987793
2502590000,-106.59383392334
2502600000,-93.1635589599609
2502610000,-96.9972839355469
2502620000,-89.8000640869141
2502630000,-113.020698547363
2502640000,-88.8623886108398
2502650000,-116.679534912109
2502660000,-88.5748977661133
2502670000,-101.196342468262
2502680000,-88.9427108764648
2502690000,-100.002685546875
2502700000,-88.3403625488281
2502710000,-101.124778747559
2502720000,-91.5956039428711
2502730000,-106.766593933105
2502740000,-91.6750183105469
2502750000,-101.52848815918
2502760000,-82.562255859375
2502770000,-94.4388046264648
2502780000,-87.339714050293
2502790000,-107.215576171875
2502800000,-84.9045715332031
2502810000,-97.8621978759766
2502820000,-84.0471038818359
2502830000,-85.156364440918
2502840000,-80.9967498779297
2502850000,-95.8853073120117
2502860000,-81.2689971923828
2502870000,-89.2990570068359
2502880000,-75.8542709350586
2502890000,-89.5380249023438
2502900000,-77.8398590087891
2502910000,-95.3777923583984
2502920000,-81.7819747924805
2502930000,-92.2071304321289
2502940000,-80.4023132324219
2502950000,-80.3528518676758
2502960000,-76.8596343994141
2502970000,-83.7036590576172
2502980000,-78.8665618896484
2502990000,-92.1962127685547
2503000000,-12.479603767395
2503010000,-91.7457427978516
2503020000,-81.0638122558594
2503030000,-92.8994064331055
2503040000,-76.7404022216797
2503050000,-97.6546783447266
2503060000,-74.871826171875
2503070000,-87.4326858520508
2503080000,-76.2891464233398
2503090000,-98.1590728759766
2503100000,-76.3625793457031
2503110000,-86.129020690918
2503120000,-75.923210144043
2503130000,-90.9013595581055
2503140000,-78.8115463256836
2503150000,-95.666015625
2503160000,-82.1401672363281
2503170000,-97.5193481445313
2503180000,-84.8109283447266
2503190000,-99.2626190185547
2503200000,-89.0977630615234
2503210000,-100.256721496582
2503220000,-87.1464157104492
2503230000,-112.708396911621
2503240000,-89.7378234863281
2503250000,-99.1578369140625
2503260000,-85.1021194458008
2503270000,-105.585494995117
2503280000,-87.138053894043
2503290000,-105.571044921875
2503300000,-91.5042343139648
2503310000,-101.408905029297
2503320000,-87.4001159667969
2503330000,-96.9950485229492
2503340000,-90.3550109863281
2503350000,-99.0343933105469
2503360000,-89.2483901977539
2503370000,-106.716346740723
2503380000,-94.0352325439453
2503390000,-104.832405090332
2503400000,-88.9097595214844
2503410000,-104.090126037598
2503420000,-88.9388275146484
2503430000,-102.83332824707
2503440000,-92.0575408935547
2503450000,-102.288154602051
2503460000,-89.8220596313477
2503470000,-114.128898620605
2503480000,-90.7120666503906
2503490000,-98.8871765136719
2503500000,-93.4417037963867
2503510000,-97.2327651977539
2503520000,-89.2787017822266
2503530000,-108.686973571777
2503540000,-89.8180236816406
2503550000,-102.399360656738
2503560000,-89.953742980957
2503570000,-106.199836730957
2503580000,-89.6304168701172
2503590000,-96.1160736083984
2503600000,-86.1781845092773
2503610000,-99.4225082397461
2503620000,-91.1544494628906
2503630000,-102.059989929199
2503640000,-89.1604385375977
2503650000,-100.627426147461
2503660000,-87.2014083862305
2503670000,-106.70524597168
2503680000,-91.3303909301758
2503690000,-106.894729614258
2503700000,-85.0666656494141
2503710000,-101.469757080078
2503720000,-85.1076812744141
2503730000,-105.788162231445
2503740000,-85.668327331543
2503750000,-109.495635986328
2503760000,-85.2127456665039
2503770000,-93.91943359375
2503780000,-86.7264862060547
2503790000,-96.8717727661133
2503800000,-86.1574172973633
2503810000,-92.723274230957
2503820000,-82.9611587524414
2503830000,-99.3676681518555
2503840000,-82.1054000854492
2503850000,-85.9476547241211
2503860000,-79.7504577636719
2503870000,-85.0560531616211
2503880000,-79.2078399658203
2503890000,-91.4717712402344
2503900000,-76.1173934936523
2503910000,-101.844902038574
2503920000,-77.7514419555664
2503930000,-86.3941345214844
2503940000,-75.0159454345703
2503950000,-91.9011306762695
2503960000,-76.5655212402344
2503970000,-86.8225860595703
2503980000,-77.5178146362305
2503990000,-90.3594055175781
2504000000,-12.4832782745361
2504010000,-93.7750549316406
2504020000,-74.3412475585938
2504030000,-92.6855010986328
2504040000,-77.2406768798828
2504050000,-80.9387359619141
2504060000,-75.3507614135742
2504070000,-95.6336288452148
2504080000,-77.3312377929688
2504090000,-93.110595703125
2504100000,-77.2271957397461
2504110000,-85.7180099487305
2504120000,-78.6530456542969
2504130000,-87.3375549316406
2504140000,-78.2059936523438
2504150000,-91.1687469482422
2504160000,-79.8408966064453
2504170000,-92.4435729980469
2504180000,-81.1438827514648
2504190000,-100.256927490234
2504200000,-84.6405944824219
2504210000,-106.66667175293
2504220000,-90.4061279296875
2504230000,-103.635093688965
2504240000,-90.1510620117188
2504250000,-96.9976425170898
2504260000,-91.069221496582
2504270000,-101.077987670898
2504280000,-87.4053802490234
2504290000,-96.6718139648438
2504300000,-88.7996673583984
2504310000,-98.1761627197266
2504320000,-89.8185119628906
2504330000,-97.4483871459961
2504340000,-90.8424835205078
2504350000,-102.699409484863
2504360000,-90.4875793457031
2504370000,-102.967384338379
2504380000,-88.1522674560547
2504390000,-108.402702331543
2504400000,-90.1173782348633
2504410000,-112.035942077637
2504420000,-94.4588241577148
2504430000,-108.201446533203
2504440000,-90.4366149902344
2504450000,-106.234741210938
2504460000,-89.9605484008789
2504470000,-101.11695098877
2504480000,-90.2071990966797
2504490000,-101.210861206055
2504500000,-92.4436492919922
2504510000,-109.59504699707
2504520000,-94.6672973632813
2504530000,-117.529563903809
2504540000,-91.7432327270508
2504550000,-102.28955078125
2504560000,-91.83203125
2504570000,-101.431228637695
2504580000,-93.0155563354492
2504590000,-100.245254516602
2504600000,-89.0599060058594
2504610000,-114.332626342773
2504620000,-90.4328536987305
2504630000,-103.172050476074
2504640000,-86.7186737060547
2504650000,-106.616714477539
2504660000,-89.9321060180664
2504670000,-102.27709197998
2504680000,-91.81103515625
2504690000,-98.8410720825195
2504700000,-89.7547378540039
2504710000,-97.3880233764648
2504720000,-89.3785095214844
2504730000,-100.876205444336
2504740000,-84.9595336914063
2504750000,-97.2959899902344
2504760000,-84.9288711547852
2504770000,-104.670768737793
2504780000,-85.5594863891602
2504790000,-97.2491683959961
2504800000,-86.6935272216797
2504810000,-95.7713851928711
2504820000,-84.2455825805664
2504830000,-93.0196762084961
2504840000,-81.0100784301758
2504850000,-88.7628173828125
2504860000,-79.2029266357422
2504870000,-95.0462799072266
2504880000,-79.2405242919922
2504890000,-98.6854858398438
2504900000,-76.180793762207
2504910000,-86.0078125
2504920000,-77.9044342041016
2504930000,-92.3271102905273
2504940000,-72.7601928710938
2504950000,-91.0174179077148
2504960000,-79.090576171875
2504970000,-85.9115676879883
2504980000,-78.041130065918
2504990000,-90.6711044311523
2505000000,-12.4494094848633
2505010000,-90.2573318481445
2505020000,-76.6171493530273
2505030000,-87.5790023803711
2505040000,-74.4729614257813
2505050000,-89.9178466796875
2505060000,-77.0174407958984
2505070000,-81.9928283691406
2505080000,-75.863037109375
2505090000,-88.9324417114258
2505100000,-76.7462158203125
2505110000,-87.927360534668
2505120000,-75.4211578369141
2505130000,-99.0906143188477
2505140000,-81.8761291503906
2505150000,-98.216926574707
2505160000,-79.7217025756836
2505170000,-103.299858093262
2505180000,-82.8301849365234
2505190000,-94.9191970825195
2505200000,-87.2151412963867
2505210000,-97.3365325927734
2505220000,-90.835578918457
2505230000,-104.533836364746
2505240000,-92.6454010009766
2505250000,-102.08674621582
2505260000,-88.0557708740234
2505270000,-104.164489746094
2505280000,-90.9014511108398
2505290000,-112.55891418457
2505300000,-90.3161697387695
2505310000,-104.163749694824
2505320000,-92.3768463134766
2505330000,-103.296890258789
2505340000,-90.054328918457
2505350000,-113.880783081055
2505360000,-90.0910797119141
2505370000,-96.0340576171875
2505380000,-90.2634963989258
2505390000,-96.0750732421875
2505400000,-91.5408782958984
2505410000,-107.412391662598
2505420000,-91.6527099609375
2505430000,-103.592399597168
2505440000,-88.9701232910156
2505450000,-99.5113220214844
2505460000,-93.9881973266602
2505470000,-109.974899291992
2505480000,-88.3294372558594
2505490000,-97.1649703979492
2505500000,-88.4677200317383
2505510000,-102.130142211914
2505520000,-90.670036315918
2505530000,-116.722640991211
2505540000,-89.5864562988281
2505550000,-104.024490356445
2505560000,-93.6915435791016
2505570000,-106.57152557373
2505580000,-92.8511428833008
2505590000,-106.960670471191
2505600000,-90.1002883911133
2505610000,-103.836944580078
2505620000,-88.7027053833008
2505630000,-113.913993835449
2505640000,-93.9887084960938
2505650000,-97.0664367675781
2505660000,-92.5134735107422
2505670000,-103.064910888672
2505680000,-92.1150588989258
2505690000,-100.143409729004
2505700000,-90.5075759887695
2505710000,-102.477981567383
2505720000,-85.7208480834961
2505730000,-101.952430725098
2505740000,-92.1723937988281
2505750000,-104.280181884766
2505760000,-87.8157119750977
2505770000,-98.0232849121094
2505780000,-85.7193069458008
2505790000,-97.5361251831055
2505800000,-83.4684677124023
2505810000,-90.6717147827148
2505820000,-81.9207077026367
2505830000,-87.2971267700195
2505840000,-80.3251724243164
2505850000,-96.5405426025391
2505860000,-79.6562728881836
2505870000,-88.5668869018555
2505880000,-77.1861419677734
2505890000,-90.9082870483398
2505900000,-74.4839248657227
2505910000,-86.6096267700195
2505920000,-75.4925308227539
2505930000,-86.0132522583008
2505940000,-76.8654861450195
2505950000,-92.3973999023438
2505960000,-76.6880645751953
2505970000,-90.370964050293
2505980000,-74.8203353881836
2505990000,-86.1081314086914
2506000000,-12.4189538955688
2506010000,-87.7763137817383
2506020000,-77.1762924194336
2506030000,-101.229713439941
2506040000,-75.5961151123047
2506050000,-91.5256500244141
2506060000,-73.6575698852539
2506070000,-87.8438873291016
2506080000,-74.5646362304688
2506090000,-93.3218688964844
2506100000,-75.243034362793
2506110000,-91.2997055053711
2506120000,-78.4121017456055
2506130000,-100.848587036133
2506140000,-81.1366119384766
2506150000,-93.7896270751953
2506160000,-83.1759567260742
2506170000,-104.203720092773
2506180000,-87.5429992675781
2506190000,-99.5193786621094
2506200000,-87.8143920898438
2506210000,-94.7864074707031
2506220000,-89.1361465454102
2506230000,-96.2216415405273
2506240000,-87.7044372558594
2506250000,-98.8932571411133
2506260000,-84.8213272094727
2506270000,-99.1808624267578
2506280000,-85.9306182861328
2506290000,-97.8848190307617
2506300000,-92.0895080566406
2506310000,-105.321029663086
2506320000,-90.4427719116211
2506330000,-95.7807922363281
2506340000,-85.1978378295898
2506350000,-109.838302612305
2506360000,-92.0785827636719
2506370000,-107.955207824707
2506380000,-92.3772811889648
2506390000,-117.050163269043
2506400000,-93.3193359375
2506410000,-103.638687133789
2506420000,-88.6008682250977
2506430000,-107.219871520996
2506440000,-93.3365097045898
2506450000,-103.33332824707
2506460000,-97.8631134033203
2506470000,-109.252449035645
2506480000,-92.1872863769531
2506490000,-109.157791137695
2506500000,-89.5004272460938
2506510000,-102.330062866211
2506520000,-89.2871704101563
2506530000,-100.511825561523
2506540000,-93.4076156616211
2506550000,-102.688545227051
2506560000,-91.1234970092773
2506570000,-97.5059051513672
2506580000,-91.2165603637695
2506590000,-106.222862243652
2506600000,-91.180778503418
2506610000,-101.959182739258
2506620000,-91.628791809082
2506630000,-97.7552261352539
2506640000,-88.8147964477539
2506650000,-97.1622695922852
2506660000,-85.8651351928711
2506670000,-107.719703674316
2506680000,-88.1852035522461
2506690000,-97.682014465332
2506700000,-88.3977279663086
2506710000,-97.297248840332
2506720000,-87.5402526855469
2506730000,-98.6326599121094
2506740000,-84.353385925293
2506750000,-99.2043991088867
2506760000,-85.5369186401367
2506770000,-109.288276672363
2506780000,-84.6410522460938
2506790000,-107.317306518555
2506800000,-89.3459777832031
2506810000,-95.8896560668945
2506820000,-82.4047698974609
2506830000,-94.4750061035156
2506840000,-81.8877487182617
2506850000,-97.9444198608398
2506860000,-80.0754852294922
2506870000,-87.3188323974609
2506880000,-77.3800888061523
2506890000,-86.5944671630859
2506900000,-76.639518737793
2506910000,-93.808837890625
2506920000,-77.437370300293
2506930000,-86.0536193847656
2506940000,-75.0423278808594
2506950000,-84.2302551269531
2506960000,-76.1823425292969
2506970000,-89.1979904174805
2506980000,-77.0851440429688
2506990000,-87.5717315673828
2507000000,-12.442253112793
2507010000,-86.5913925170898
2507020000,-74.3002166748047
2507030000,-98.09765625
2507040000,-74.7704238891602
2507050000,-94.3348388671875
2507060000,-76.6442337036133
2507070000,-89.2776260375977
2507080000,-76.1647644042969
2507090000,-94.1028671264648
2507100000,-80.6717376708984
2507110000,-92.1822357177734
2507120000,-78.9337005615234
2507130000,-92.9476623535156
2507140000,-78.9585037231445
2507150000,-100.848907470703
2507160000,-86.868278503418
2507170000,-105.252632141113
2507180000,-87.2429122924805
2507190000,-106.175918579102
2507200000,-88.5467529296875
2507210000,-98.2935638427734
